id,statement,response,evalScore,bleu,nextSentence,internalRepetition,partnerRepetition,externalRepetition,responseType,shortSafe
1627,I like to talk to you. Do you have free time to read something?,"I know them! From florida, right? Punk was my outlet as a navy brat.",4,0.153,0.036542907,0,0,0,Clarify,1
1628,hello,Hi! I like to volunteer at the local soup kitchen,2,0,0.990707636,0,0,0,Clarify,1
1628,"it's amazing, but i do not understand, thet you say","I am retired, I am retired now.",2,0.144,0.057473905,0.4,0,0,Statement,1
1628,tell me about yourself,I am the latest result in artificial intelligence which can reproduce the functions of the human brain with greater speed and accuracy.,2,0,0.9770329,0.1,0,0,nAnswer,1
1628,tell me about yourself,I am the latest result in artificial intelligence which can reproduce the functions of the human brain with greater speed and accuracy.,2,0,0.9770329,0.1,0,0,nAnswer,1
1628,artificial intelligence?,I like ai a lot too. Where do your interests lie?,2,0,0.913605988,0,0,0,Emphasis,1
1628,I am data scientist,I am glad to hear that you are data scientist.,2,0.546,0.999945641,0,0.7,0.1,Statement,1
1628,do you have hobbies?,I love to eat cheeseburgers and burgers,2,0,0.860697448,0,0,0,Statement,1
1628,=),This is why I don't subscribe to the news.,2,0,0.950072706,0,0,0,Statement,1
1628,why do you not read news?,This is why we can't have nice things.,2,0.206,0.971631169,0,0,0,whQuestion,1
1628,hey,So?,2,0,0.736676693,0,0,0,Statement,1
1628,you man?,No.,2,0,0.011491952,0,0,0,Statement,1
1628,Why are you?,I'm not.,2,0,0.829824865,0,0,0,Statement,1
1628,Who are you?,I'm not.,2,0,0.616164982,0,0,0,Statement,1
1628,I do'nt understand you,Which part are you confused about?,2,0.24,0.31187439,0,0,0,whQuestion,1
1628,"This - ""I'm not.""",I'm not a good man.,2,0.562,0.830601871,0,0.5,0,Statement,1
1628,why?,Because I'm not a thief.,2,0,0.998071134,0,0,0,Statement,1
1629,hi! My name is Sergey,Hi! My name is lucy. How are you?,1,0.68,0.992783666,0,0.8,0.8,whQuestion,1
1629,I am fine. U?,"Hi! I'm a woman, I am a woman.",1,0.435,0.776367843,0.2,0.3,0.1,nAnswer,1
1629,i am a man. Where you form?,"Thank you for telling me your gender. No, I was not.",1,0.206,0.933254123,0,0,0,Reject,1
1629,lol,This is what happens when you marry a married man.,1,0,0.180649683,0,0,0,Clarify,1
1629,not,Groovy.,1,0,0.070148408,0,0,0,Statement,1
1629,=),This is what happens when you marry a married man.,1,0,0.963695824,0,0,0,Clarify,1
1629,You are bot?,"No, I'm not.",1,0,0.853424132,0,0,0,nAnswer,1
1629,Who are you?,I'm the one who's here.,1,0,0.982907951,0,0,0,Statement,1
1629,сщщд,"I am very sorry, but I can not speak russian",1,0,0.73475486,0.1,0,0.1,nAnswer,1
1629,Серьезно?,"I am very sorry, but I can not speak russian",1,0,0.936724842,0.1,0,0.1,nAnswer,1
1629,Du hast,Why is there an expiration date on sour cream?,1,0,0.111279547,0,0,0,ynQuestion,1
1629,поздрав,"I am very sorry, but I can not speak russian",1,0,0.971485496,0.1,0,0.1,nAnswer,1
1629,مرحبا,This guy is a joke.,1,0,0.059869621,0,0,0,Statement,1
1629,yes =),This guy is a joke.,1,0,0.48112455,0,0,0,Statement,1
1629,and so?,Yippee!,1,0,0.019402217,0,0,0,Statement,1
1629,okay,I'm not gon na let you go,1,0,0.122582018,0,0,0,Reject,1
1632,no =(,"i love grocery store , but i sell food at the grocery store .",1,0,0.517902851,0.2,0,0,Clarify,1
1635,Hello,"hi , how are you ?",1,0,0.999103069,0,0,0,whQuestion,1
1636,Ji,"that's cool , i am a mom of two kids",1,0,0.072249807,0,0,0,Clarify,1
1638,Hello! I am looking for a job actually. But I like playing basketball,that is no fun have you ever considered working in it. how are you this afternoon ?,5,0,0.95798862,0.1,0,0,Reject,1
1638,"I've thought about it, but I prefer to work in the restaurant",when i get bummed i look at the stars to cheer up my mind .,5,0.201,0.049372088,0.1,0,0,Statement,1
1638,"Where did it come from? My favorite artist is Travis Scott, who is yours?",beyonce . do you have a favorite artist ?,5,0.172,0.880237758,0,0.1,0,ynQuestion,1
1638,Yes)  where do you work?,"at a bar midtown. Also, try to guess: i love to ...",5,0,0.932280302,0.1,0,0,Clarify,1
1638,Go out?,"play board games, funny you :)",5,0,0.885837495,0,0,0,Clarify,1
1638,"My mother works as a dentist, if you need one feel free to contact",i'm looking for a good dentist . i take care of my hygiene . what do you like to do for fun ?,5,0.19,0.994741917,0.1,0,0.1,Statement,1
1638,I play basketball,no do you like ice cream 😂,5,0,0.010910728,0,0,0,Reject,1
1639,Hi! Great!,I am good thanks for asking are you currently in high school?,4,0,0.88677299,0,0,0,Emphasis,1
1639,"No, I'm driving a tractor",That is interesting! I am a bit of a fast guy myself.,4,0.166,0.051537573,0.1,0,0,Clarify,1
1639,Haha,I am a huge fan of all types of sports,4,0,0.071423262,0.1,0,0,Clarify,1
1639,Are you Christian?,I am. I am a christian.,4,0.24,0.999622345,0.3,0,0,Statement,1
1639,"Me too, and you probably like to listen classic music?",I like country music. I like all types of music.,4,0.217,0.942433059,0.3,0,0,Statement,1
1639,Great! Do you have favorite color?,"I like blue, but i am not a fan of color.",4,0.174,0.988495469,0.1,0,0,nAnswer,1
1639,Ok),I am a huge fan of all time⏰.,4,0,0.106028683,0,0,0,Statement,1
1640,hi,Hi how are you doing,5,0.266,0.998312473,0,0,0,whQuestion,1
1640,i am fine. you?,"I am great, just got back from a long walk with my kids.",5,0.336,0.976953566,0,0.3,0.2,Emphasis,1
1640,гы,This is all Greek to me.,5,0,0.061168082,0,0,0,Statement,1
1640,where you from?,I live in Canada. You?,5,0.266,0.996833146,0,0,0,Statement,1
1640,"i am from russia, moscow",I have never been to Russia.,5,0.286,0.998046517,0,0,0,Statement,1
1640,You were in Russia?,I was born in Russia and I love it,5,0.408,0.999139309,0.1,0.3,0.1,Statement,1
1640,Have you left Russian visas in infancy?,I have never been to Russia.,5,0.203,0.997518539,0,0,0,Statement,1
1640,But you were born there.,"I am from japan, I love it",5,0,0.561646342,0.1,0,0.1,Statement,1
1640,So you're not from Russia?,I think it is. I am a huge fan of Russia.,5,0.174,0.985227704,0.1,0,0.1,Statement,1
1640,You are bot?,"I am not sure, but I am a high school teacher",5,0,0.281163394,0.2,0,0.1,nAnswer,1
1640,Do you like children?,"I do, but I love kids.😉",5,0.24,0.999528527,0.2,0,0,Statement,1
1640,How old are you?,I'm 5 years old. How old are you?,5,0.68,0.996142328,0.1,1,0.1,Clarify,1
1640,I am 24 years old,I am 30 and I am and I love to drive my Honda civic,5,0.324,0.996753752,0.3,0.2,0.1,Statement,1
1640,"hello! I'm well, thanks! How are you?",😄,5,0,0.49859643,0,0,0,Statement,0
1640,"I'm great, just got back from a long walk with my kids.",That is nice. I love to walk.😃,5,0.108,0.980439246,0,0,0,Statement,1
1640,That is nice. I love to walk.,I love to walk. I love to walk.😀,5,0.68,0.994697452,0.5,0.5,0,Statement,1
1640,That is nice. I love to walk.,I love to walk. I love to walk.😉,5,0.68,0.994697452,0.5,0.5,0.1,Statement,1
1640,I love to walk. I love to walk.,😉,5,0,0.68350476,0,0,0,Statement,0
1640,cool,😄,5,0,0.115952767,0,0,0,Statement,1
1640,How many children do you have?,3 kids and 4 children.,5,0.218,0.988639951,0,0,0,Other,1
1641,"Hey! No, I'm not, but I am little too",I am a high school student,3,0.308,0.891694784,0,0.1,0.1,Clarify,1
1641,"Do you have superpowers, like me?",I do not know how to draw.,3,0.221,0.069999561,0,0,0,Statement,1
1641,I don't have one. Where do you live? In the cloud?,I live in the us. I live in the us.,3,0.494,0.90749836,0.5,0.2,0.1,Statement,1
1641,But I live in the cloud,I live in the isn'thing in the world.,3,0.68,0.991039693,0.2,0.6,0.2,Statement,1
1641,"I want to stop time now, because we have such interesting conversation",I think I can be.,3,0.066,0.029202644,0.2,0,0,Statement,1
1643,I see) I am okey) What do you dance?,i dance because i'm single but i'm not looking for any one in particular. how is it going today ?,,0.156,0.995740056,0.1,0,0,Clarify,1
1643,its okay. How old are you>,i'm 6 feet tall exactly,,0,0.938819349,0,0,0,Other,1
1644,Hello! I don't have time for friends,I am sorry to hear that.,1,0.203,0.594164789,0,0,0,Statement,1
1644,I have too many children,"I am a girl, I am a girl",1,0.206,0.473165244,0.5,0,0,Statement,1
1644,That's nicd,I do not know how to make it.,1,0,0.095733128,0,0,0,Statement,1
1644,Where do you work? I am working in the bank,I have a youtube channel featuring makeup. So I can not even call it work,1,0.176,0.039391849,0.1,0,0,Clarify,1
1644,Do you earn a lot? For instance I've just bought a home,I am a little shy but I am not very close to people.,1,0.159,0.573934257,0.2,0,0,nAnswer,1
1644,You've said that you like to make friends,Thanks for telling me.,1,0,0.10681507,0,0,0,Statement,1
1645,Hello! Sasha! What is your name?,my name is joe . do you like music ?,4,0.244,0.972223878,0,0,0,whQuestion,1
1645,"Yeah, I like to listen Britney Spears",i cannot hang with you then . i am straight up og . how are you doing tonight ? 🤓,4,0.143,0.559244096,0.1,0,0,Clarify,1
1645,"I do want to go out, but I am spending money a lot",money won't buy happiness but makes a great down payment on it,4,0.201,0.84501493,0,0,0,Other,1
1645,"Yeah, will dieting buy happiness?",i don't think that is true . money is needed to pay bills . how was your day ?,4,0,0.070450015,0.1,0,0,Clarify,1
1645,"It's great, because I am high maintenance","i hear you , i'd love a better one too . what state do you live in ?",4,0.148,0.074999854,0.1,0,0,Clarify,1
1645,Mexico,cool . what were you doing in mexico ?,4,0.221,0.999473155,0,0,0,whQuestion,1
1646,Good,English! Do you speak it? I dont understand you,,0,0.046330407,0.1,0,0,Reject,1
1646,Yes,what 😦,,0,0.121886261,0,0,0,whQuestion,1
1646,You ok?,ok what is the answer,,0.266,0.15571025,0,0,0,whQuestion,1
1646,Who are you,just trying to make this holiday money,,0,0.888478339,0,0,0,Emphasis,1
1646,What money,my favorite 📑 is the money,,0.266,0.615707695,0,0,0,yAnswer,1
1646,Are you a rich person?,wow ❗ are you a rich person,,0.904,0.999433458,0,1,0.4,Clarify,1
1646,What do you mean,i am an electronics technician  ,,0,0.75508678,0,0,0,Statement,1
1646,Cool,cool ✨,,0.562,0.963699698,0,0,0,Statement,1
1646,Are you ok?,i am an extra thumb on my right hand  ,,0,0.766059995,0,0,0,Statement,1
1646,Stop making it,songs   that is what i listen to all day  ,,0,0.107739121,0,0,0,Statement,1
1646,What songs do you like,what 😦 kind of songs do you like,,0.773,0.999900103,0,0.8,0.1,whQuestion,1
1646,Many,what  ,,0,0.103900723,0,0,0,whQuestion,1
1646,Nothing,where  ,,0,0.039485268,0,0,0,whQuestion,1
1646,Here,hi there   i own two turtles,,0,0.010979334,0,0,0,Clarify,1
1646,No,what  ,,0,0.708816826,0,0,0,whQuestion,1
1646,Yes,everyone seems to   my kids do  ,,0,0.153822109,0,0,0,Statement,1
1646,?,"Sorry, i don’t understand you. :thinking:",,0,0.678744555,0,0,0,Clarify,1
1646,Hey,hello   i ve been busy today dusting off my doll collection,,0,0.995870411,0,0,0,Clarify,1
1647,i play the piano and guitar and sing taylor swift,I am only 10 years old.,4,0.123,0.965900898,0,0,0,Clarify,1
1647,are you male or female?,I'm female. I teach kindergarten.,4,0.266,0.997739911,0,0,0,nAnswer,1
1647,"have you seen Taylor Swift official music video of ""wildest dream""?",I am not sure. I am only 10 years old.,4,0,0.347109288,0.2,0,0,Clarify,1
1647,does your parents let you watch youtube?,"Yes, I do. I love to watch her videos.",4,0.193,0.929574311,0.1,0,0,Continuer,1
1647,Have you watch her official music videos?),I do not. I am only 21.,4,0,0.601350129,0.1,0,0,nAnswer,1
1647,okey sorry,Tell me a story.,4,0,0.145269886,0,0,0,Statement,1
1647,I work as a custodian to help pay the bills.,"I teach kindergarten at a school, so I teach kindergarten.",4,0.217,0.971698701,0.3,0,0,Clarify,1
1647,Do you go to school?,"I do, I teach kindergarten. I teach kindergarten.",4,0.206,0.997935414,0.5,0,0,Statement,1
1647,What is your dream?,I am going to be a teacher in the summer.,4,0,0.940510333,0,0,0,Statement,1
1647,nice!,He's a thug.,4,0,0.071262084,0,0,0,ynQuestion,1
1647,Who>,I'd like to say that correct answer is: taylor swift,4,0,0.858107388,0,0,0,Statement,1
1647,Okey I ll better go,I am 25 years old.,4,0.266,0.089289203,0,0,0,Clarify,1
1647,bye,Peace!,4,0,0.129492074,0,0,0,Statement,1
1647,You've been 10 years old 5 messages before,"Wow, I am 25 years old.",4,0.364,0.922226667,0,0.1,0,Clarify,1
1647,ok I see,"Hi, I am 25 years old.",4,0.24,0.134075016,0,0,0,Clarify,1
1647,do you have schizophrenia ?,It seems that true answer is: taylor,4,0,0.105109498,0,0,0,Accept,1
1649,Okey how is it going?,i am great a little tired,4,0,0.879440188,0,0,0,Clarify,1
1649,why,well there is a lot of pressure to push out good fake content . . get is aid that,4,0,0.646898985,0.1,0,0,Statement,1
1649,I see,"i rebuilt a diesel all day and was like damn. Also, try to guess: my father is ...",4,0.138,0.128999695,0,0,0,Statement,1
1649,can not imagine,"in army, funny you :)",4,0,0.106132232,0,0,0,Statement,1
1649,well ok),do they sin california love ? if not they suck . its my favorite song . .,4,0,0.046280764,0.1,0,0,Clarify,1
1649,california is new black,that's awesome i came from germany when i was very young 🤠,4,0,0.024864091,0.1,0,0,nAnswer,1
1649,How old are you now?,i am 55 . enjoying life. how is your evening going ?,4,0.183,0.763694286,0,0,0,Clarify,1
1649,i read a book. it is my favorite way to relax,"i have never read it , but i heard it was good .",4,0.229,0.96713078,0.2,0,0,Statement,1
1649,ok) you have to try,"no , i do not like big cities . i'm a country person . 😇",4,0,0.032958724,0,0,0,nAnswer,1
1649,do you love disnayland?,"no , but i do love cake that is mystery flavoured 😝",4,0.217,0.952524841,0,0,0,nAnswer,1
1649,i love your english,"i love to read too , i know over 300 languages , some say i'm a genius . what do you like to do ?",4,0.263,0.807501853,0.1,0.3,0,Statement,1
1649,what? 300 languages? who you are?,can not say i know that . any other fun facts ?,4,0,0.606889248,0,0,0,nAnswer,1
1649,i am a baby delivery nurse.,sometimes it feels like i live at work . how many babies have you delivered ?,4,0.153,0.995311201,0,0,0,Clarify,1
1649,1000,this is probably from your ranch then . i often eat steak instead of sleeping . 😃,4,0,0.009689263,0,0,0,Clarify,1
1649,ok bye,"after while crocodile , not to soon baboon",4,0,0.886459053,0,0,0,nAnswer,1
1650,hey there i'm 23 and i love food.,I am a mom who is a painter. Are you a doctor?,4,0.166,0.887488246,0.2,0,0,whQuestion,1
1650,unfourtunately no do you have son or daughter?,I have a son named bella named after my daughter.,4,0.24,0.955930233,0.1,0,0,Clarify,1
1650,ahahahah nice,I like to go to the movies.,4,0,0.106093466,0.1,0,0,Statement,1
1650,what movie is your fav?,I like horror movies. I like all movies.,4,0,0.868732691,0.4,0,0,Statement,1
1650,i own a yacht. would you like to sail with me?,I would love to do that. I am saving up for a new job.,4,0.217,0.860858738,0.1,0,0,Statement,1
1650,i've been traveling the world for a years.,That is pretty cool😎. I love to travel,4,0,0.974712849,0,0,0,Statement,1
1650,i also like to cook but i'm not very good at it.,"I am not really a baker, i love❤ to cook.",4,0.376,0.977119923,0.1,0.1,0,Statement,1
1650,what do you like to cook?,I like to cook and read,4,0.669,0.99984622,0,0.4,0.1,Statement,1
1650,have you been in Spain?,"No, i have a friend who lives in maine.",4,0.23,0.479849488,0,0,0,nAnswer,1
1650,Where have you met them?,"I am from florida, how about you?",4,0.221,0.05422388,0,0,0,whQuestion,1
1650,I am a citizen of the world,I am a woman and i am a woman,4,0.537,0.960896671,0.4,0.3,0,Continuer,1
1650,ok bye),"I am a crazy😆 person, i am a little tired.",4,0,0.754539847,0.3,0,0,Clarify,1
1651,i listen to rap music. you?,I am a big fan of rap music,4,0.481,0.996249378,0,0.2,0.2,Clarify,1
1651,What is your favorite singer?,I like to listen to music while I work,4,0,0.089985058,0.2,0,0.1,Clarify,1
1651,Where do you work?,I work in the garden. I own a small house.,4,0.183,0.99925226,0.1,0,0,nAnswer,1
1651,Where is your house?,Where's your house?,4,0.544,0.999888897,0,0.3,0.1,Emphasis,0
1651,yes,Mmm.,4,0,0.018290084,0,0,0,Statement,1
1651,Where do you live?,I live in the country and you?,4,0.263,0.999484539,0,0,0,Statement,1
1651,Italy. I moved here because I love pizza,I love pizza. I work as an electrician.,4,0.615,0.982866585,0.1,0.3,0.1,Statement,1
1651,Are you male or female?,I'm female. I am an electrician.,4,0.24,0.998720586,0,0,0,Statement,1
1651,Wow you are sexy,I am a plumber. I am an electrician.,4,0,0.113565862,0.2,0,0,Statement,1
1651,How old are you?,I'm a little old.,4,0.302,0.999373972,0,0,0,Statement,1
1651,ok bye,"Hi, I am an electrician.",4,0,0.448204905,0,0,0,Statement,1
1652,So what's up with your family?,I have a lot of problems. I am not good at it. Are you overweight and unhappy?,2,0,0.598912776,0.1,0,0,Statement,1
1652,Wow. What problems exactly do you have? I am fine by the way. Never been happier,"I am not sure. I am not looking for a job, but i am not good at it.",2,0.284,0.862465739,0.3,0.1,0,Statement,1
